,copyright,num_results,results,status
404,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-20T11:04:16.11Z', 'recurring_start_date': '2016-04-19T04:00:00.109Z', 'web_description': '<p>(R, 1:53) Kevin Costner gets to show off his collection of tics and other eccentricities in this slick thriller. He plays a convict who is on the receiving end of a neural transplant, a radical procedure the C.I.A. authorizes in an effort to preserve the information in the head of one of its operatives who has been killed. It&#8217;s all pretty ridiculous, and the ending goes overboard, but Mr. Costner keeps it entertaining.&#160;</p>', 'event_name': '‘Criminal’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/criminal-31271.html', 'event_id': 31271, 'long_running_show': False, 'critic_name': 'Neil Genzlinger', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34650, 'previews_and_openings': False}",OK
405,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-20T10:43:23.11Z', 'recurring_start_date': '2016-04-18T04:00:00.108Z', 'web_description': '<p>(R, 1:50) The third anthology in a series that began with &#8220;Paris Je T&#8217;Aime&#8221; (2007) and continued with &#8220;New York, I Love You&#8221; (2009) compiles 11 directors&#8217; takes on Rio de Janeiro. If the movie adopts an unfailingly rosy attitude toward the city &#8212; Fernanda Montenegro plays a grandmother who lives on the streets by choice &#8212; tourism is what it has to sell. (Kenigsberg)</p>', 'event_name': '‘Rio, I Love You’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/rio-i-love-you-31270.html', 'event_id': 31270, 'long_running_show': False, 'critic_name': 'Ben Kenigsberg', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34608, 'previews_and_openings': False}",OK
406,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-20T10:32:35.11Z', 'recurring_start_date': '2016-04-18T04:00:00.108Z', 'web_description': '<p>(PG-13, 1:52) Ice Cube returns as Calvin Palmer, whose Chicago haircutting establishment is once again the scene of much sexual, political and race-conscious banter. In this reprise of the popular comic franchise, directed by Malcolm D. Lee, the high spirits are shadowed by violence and anxiety, and the blend of comedy and social consciousness is unusually potent. With Common, Nicki Minaj and of course Cedric the Entertainer.</p>', 'event_name': '‘Barbershop: The Next Cut’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/barbershop-the-next-cut-31266.html', 'event_id': 31266, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34633, 'previews_and_openings': False}",OK
407,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-20T10:26:50.11Z', 'recurring_start_date': '2016-04-18T04:00:00.108Z', 'web_description': '<p>(PG-13, 1:45) John Carney, best known for &#8220;Once,&#8221; is a filmmaker with many songs in his heart and his heart on his sleeve. This sweet, rough-edged romance, set in Dublin in the 1980s, stars Ferdia Walsh-Peelo as a teenager who starts a pop band to impress a girl (Lucy Boynton).</p>', 'event_name': '‘Sing Street’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/sing-street-31263.html', 'event_id': 31263, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34634, 'previews_and_openings': False}",OK
408,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-20T10:24:44.11Z', 'recurring_start_date': '2016-04-19T04:00:00.109Z', 'web_description': '<p>(No rating, 1:46) That the world is full of con men is a warning that is central to this noir-ish film, which bounces to Shanghai and back during brighter economic times for America. The script tends to be vague and cryptic but Du Juan and Ethan Juan are perfect as the thwarted lovers.&#160;</p>', 'event_name': '‘New York, New York’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/new-york-new-york-31262.html', 'event_id': 31262, 'long_running_show': False, 'critic_name': 'Helen Verongos', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34645, 'previews_and_openings': False}",OK
409,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-20T10:17:38.11Z', 'recurring_start_date': '2016-04-20T04:00:00.11Z', 'web_description': '<p>(No rating, 1:25) This documentary by German Kral is a combination of things, all fascinating: a portrait of the former partnership of the tango dancers Mar&#237;a Nieves and Juan Carlos Copes; a stylized staging of their romantic and artistic history by young dancers; and a celebration of the tango itself, which still bewitches with its gently jagged grace and torrid suggestiveness.&#160;</p>', 'event_name': '‘Our Last Tango’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/our-last-tango-31259.html', 'event_id': 31259, 'long_running_show': False, 'critic_name': 'Andy Webster', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34664, 'previews_and_openings': False}",OK
410,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-20T10:15:45.11Z', 'recurring_start_date': '2016-04-20T04:00:00.11Z', 'web_description': '<p>(No rating, 1:22)&#160;A young woman (Moran Rosenblatt) with a mild mental disability strives and strives for independence in Nitzan Gilady&#8217;s drama, and most of all for a husband. But she is undone by obstacles and tormentors &#8212; and a script that goes to extraordinary, and exasperating, lengths to stack the deck against her.</p>', 'event_name': '‘Wedding Doll’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/wedding-doll-31258.html', 'event_id': 31258, 'long_running_show': False, 'critic_name': 'Andy Webster', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34666, 'previews_and_openings': False}",OK
411,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-20T10:13:00.11Z', 'recurring_start_date': '2016-04-20T04:00:00.11Z', 'web_description': '<p>(No rating, 1:33, in French)&#160;In St&#233;phane Briz&#233;&#8216;s quietly stirring drama, a middle-age French man (an excellent Vincent Lindon) tries to find his equilibrium after losing his job. With the help of Mr. Lindon, Mr. Briz&#233; turns one individual&#8217;s story into a social tragedy.</p>', 'event_name': '‘The Measure of a Man’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/the-measure-of-a-man-31257.html', 'event_id': 31257, 'long_running_show': False, 'critic_name': 'Manohla Dargis', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34667, 'previews_and_openings': False}",OK
412,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-14T08:43:27.104Z', 'recurring_start_date': '2016-04-14T04:00:00.104Z', 'web_description': '<p>(R, 1:56) The last weekend before the start of classes at a Texas college in the fall of 1980. Weed is smoked, beer is drunk, skirts are chased. This rambling, nostalgic excursion, courtesy of Richard Linklater, is sweet and wholesome and surprisingly absorbing, given how little of consequence seems to happen.</p>', 'event_name': '‘Everybody Wants Some!!’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/everybody-wants-some-31204.html', 'event_id': 31204, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34579, 'previews_and_openings': False}",OK
413,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-13T10:48:12.103Z', 'recurring_start_date': '2016-04-13T04:00:00.103Z', 'web_description': '<p>(R, 1:39) In her new laugh-in, Melissa McCarthy plays an investment guru with a motivational racket who ends up selling you-go-girl inspiration. The movie isn&#8217;t much good, but Ms. McCarthy can&#8217;t help but make you laugh.</p>', 'event_name': '‘The Boss’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/the-boss-31188.html', 'event_id': 31188, 'long_running_show': False, 'critic_name': 'Manohla Dargis', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34577, 'previews_and_openings': False}",OK
414,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-13T10:45:33.103Z', 'recurring_start_date': '2016-04-13T04:00:00.103Z', 'web_description': '<p>(No rating, 1:40)&#160;There&#8217;s nothing much amiss at first about the dinner party in Karyn Kusama&#8217;s low-budget chiller, even if the hostess&#8217;s white dress looks like nothing so much as a canvas that&#8217;s crying out for a nice splash of red.&#160;</p>', 'event_name': '‘The Invitation’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/the-invitation-31187.html', 'event_id': 31187, 'long_running_show': False, 'critic_name': 'Manohla Dargis', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34578, 'previews_and_openings': False}",OK
415,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-13T10:15:07.103Z', 'recurring_start_date': '2016-04-12T04:00:00.102Z', 'web_description': '<p>(R, 1:49) In his first English-language feature, the Norwegian filmmaker Joachim Trier (&#8220;Reprise,&#8221; &#8220;Oslo, 31st August&#8221;) assembles a family dealing with the aftermath of tragedy. In spite of its overall sensitivity and some good performances (notably Isabelle Huppert as a war photographer and Devin Druid as her teenage son), the film is plot-heavy and unconvincing.</p>', 'event_name': '‘Louder Than Bombs’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/louder-than-bombs-31183.html', 'event_id': 31183, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34562, 'previews_and_openings': False}",OK
416,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-13T10:09:39.103Z', 'recurring_start_date': '2016-04-12T04:00:00.102Z', 'web_description': '<p>(No rating, 1:41, in Portuguese)&#160;The astonishing second narrative feature by the Brazilian documentarian director Gabriel Mascaro is a movie about animal smells. An intoxicating reflection on the interconnection between taste, scent, instinct and desire, the film, gorgeously photographed by Diego Garcia (&#8220;Cemetery of Splendor&#8221;), immerses you in the intensely pungent world of vaquejada, a rodeo sport popular in northeastern Brazil.&#160;</p>', 'event_name': '‘Neon Bull’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/neon-bull-31181.html', 'event_id': 31181, 'long_running_show': False, 'critic_name': 'Stephen Holden', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34559, 'previews_and_openings': False}",OK
417,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-13T10:08:05.103Z', 'recurring_start_date': '2016-04-12T04:00:00.102Z', 'web_description': '<p>(R, 1:40) Jake Gyllenhaal diligently applies himself to playing a painfully familiar type in American movies that imagine they have Something To Say: the Man Who Cannot Feel. There are metaphors aplenty, and they are wielded with the heaviness of the sledgehammer that his character, an investment banker whose wife dies in a car crash, uses to demolish the remains of his former life and be &#8220;free,&#8221; which means outlandishly manic.&#160;</p>', 'event_name': '‘Demolition’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/demolition-31180.html', 'event_id': 31180, 'long_running_show': False, 'critic_name': 'Stephen Holden', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34558, 'previews_and_openings': False}",OK
418,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-13T09:54:03.103Z', 'recurring_start_date': '2016-04-12T04:00:00.102Z', 'web_description': '<p>(R, 1:36) Hold on to your hat, watch out for your stomach &#8212; this movie gives the viewer a frantic subjective-camera experience, taking the exclusive perspective of a semi-robotic soldier charged with foiling the scheme of a psychotic tech magnate with telekinetic powers. This sci-fi action extravaganza, set and shot in Moscow, is not entirely recommendation-worthy, but it&#8217;s certainly novel, its video-game similarities notwithstanding.&#160;</p>', 'event_name': '‘Hardcore Henry’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/hardcore-henry-31179.html', 'event_id': 31179, 'long_running_show': False, 'critic_name': 'Glenn Kenny', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34553, 'previews_and_openings': False}",OK
419,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-04-12T08:47:53.102Z', 'recurring_start_date': '2015-03-12T04:00:00.7Z', 'date_time_description': 'continuing ', 'long_running_show': True, 'cross_street': 'between Broadway and Amsterdam Avenue', 'venue_detail_url': 'http://nytimes.com/events/venues/vivian-beaumont-theater-lincoln-center-426.html', 'event_detail_url': 'http://nytimes.com/events/theater/broadway/the-king-and-i-24466.html', 'event_id': 24466, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 27654, 'category': 'Theater', 'subcategory': 'Broadway', 'geocode_longitude': '-73.983757', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>Bartlett Sher&#8217;s resplendent revival of this Rodgers and Hammerstein classic, set in the royal court of 19th-century Siam, is both panoramic and personal, balancing epic sweep with intimate sensibility, lavish set pieces with exquisitely sung soliloquies (2:50).</p>', 'event_name': '‘The King and I’ ', 'neighborhood': 'Upper West Side', 'telephone': '212-239-6200', 'postal_code': '10023', 'venue_website': 'lct.org', 'critic_name': 'Ben Brantley', 'recur_days': ['tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'free': False, 'street_address': '150 West 65th Street', 'venue_name': 'Vivian Beaumont Theater, Lincoln Center', 'geocode_latitude': '40.773644'}",OK
420,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-06T11:23:57.96Z', 'recurring_start_date': '2016-04-04T04:00:00.94Z', 'web_description': '<p>John Hawkes stars as a private eye in this booze-soaked modern noir, which is told in just five unbroken scenes and is an enjoyably ambitious debut for its writer and director, Dennis Hauck.</p>', 'event_name': '‘Too Late’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/too-late-31122.html', 'event_id': 31122, 'long_running_show': False, 'critic_name': 'Ken Jaworowski', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34437, 'previews_and_openings': False}",OK
421,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-06T11:13:18.96Z', 'recurring_start_date': '2016-04-05T04:00:00.95Z', 'web_description': '<p>(R, 2:04) The New Zealand film rides on the impassioned performance of Cliff Curtis, the Maori actor who plays Genesis (a.k.a. Gen) Potini, a chessmaster suffering from severe bipolar disorder. Avoiding the sentimental pitfalls of movies about underdogs in competition, it follows his struggles once he takes it upon himself to train the alienated Maori teenagers in Gisborne to compete for the junior national chess championship in Auckland.</p>', 'event_name': '‘The Dark Horse’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/the-dark-horse-31118.html', 'event_id': 31118, 'long_running_show': False, 'critic_name': 'Stephen Holden', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34466, 'previews_and_openings': False}",OK
422,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-06T11:09:51.96Z', 'recurring_start_date': '2016-04-05T04:00:00.95Z', 'web_description': '<p>(R, 1:59) In this exploration of the French juvenile justice system, the young French actor Rod Paradot gives an electrifying portrayal an uncontrollably enraged young man who spends 10 years, until the age of 18, under the supervision of a humane judge played by Catherine Deneuve. The film advocates for tough love in lieu of prison for troubled juvenile offenders.</p>', 'event_name': '‘Standing Tall’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/standing-tall-31117.html', 'event_id': 31117, 'long_running_show': False, 'critic_name': 'Stephen Holden', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34467, 'previews_and_openings': False}",OK
423,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-06T11:04:24.96Z', 'recurring_start_date': '2016-04-05T04:00:00.95Z', 'web_description': '<p>(No rating, 1:27 in French, German and Russian)&#160;The latest film by the Russian director Alexandr Sokurov is a meditation on art, war and accountability, focusing on the fate of the Louvre and its artworks during the Nazi Occupation of France.</p>', 'event_name': '‘Francofonia’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/francofonia-31116.html', 'event_id': 31116, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34480, 'previews_and_openings': False}",OK
424,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-06T11:03:28.96Z', 'recurring_start_date': '2016-04-05T04:00:00.95Z', 'web_description': '<p>(No rating, 2:10) This documentary, by Ross Lipman, turns the story of an improbable collaboration between Samuel Beckett and Buster Keaton into a wide-ranging essay on cinema.</p>', 'event_name': '‘Notfilm’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/notfilm-31115.html', 'event_id': 31115, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34482, 'previews_and_openings': False}",OK
425,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-06T11:01:21.96Z', 'recurring_start_date': '2016-04-05T04:00:00.95Z', 'web_description': '<p>(No rating, 2:05, in German, English and Hebrew) This rigorous, thoughtful documentary, directed by Ada Ushpiz, restores Arendt to her rightful place as an indispensable thinker about the nature of totalitarianism, past, present and future.</p>', 'event_name': '‘Vita Activa: The Spirit of Hannah Arendt’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/vita-activa-the-spirit-of-hannah-arendt-31114.html', 'event_id': 31114, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34483, 'previews_and_openings': False}",OK
426,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-06T08:57:51.96Z', 'recurring_start_date': '2016-04-05T04:00:00.95Z', 'web_description': '<p>(No rating, 1:18) Using simple settings, this horror outing by Mickey Keating conjures an effectively unsettling miasma. Borrowing from the Polanski playbook, it tells of a woman&#8217;s unraveling into a homicidal psychopath as she minds an upscale Manhattan apartment. Lauren Ashley Carter, in the title role, and Mac Fisken&#8217;s gorgeous black-and-white cinematography are major assets.</p>', 'event_name': '‘Darling’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/darling-31098.html', 'event_id': 31098, 'long_running_show': False, 'critic_name': 'Andy Webster', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34487, 'previews_and_openings': False}",OK
427,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-06T08:22:47.96Z', 'recurring_start_date': '2016-04-05T04:00:00.95Z', 'web_description': '<p>(No rating, 1:43) The 1990s Britpop scene takes it on the chin in the blisteringly bleak &#8220;Kill Your Friends,&#8221; a satisfying poison-pen letter to the music industry. As a Machiavellian record-label corporate climber, Mr. Hoult oozes cool charisma, while a very good (and almost unrecognizable) James Corden plays his dissipated colleague.</p>', 'event_name': '‘Kill Your Friends’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/kill-your-friends-31097.html', 'event_id': 31097, 'long_running_show': False, 'critic_name': 'Andy Webster', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34485, 'previews_and_openings': False}",OK
428,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-04-06T08:07:47.96Z', 'recurring_start_date': '2016-04-06T04:00:00.96Z', 'web_description': '<p>(No rating, 1:55, in French)&#160;This final feature from the influential filmmaker Chantal Akerman (&#8220;Jeanne Dielman, 23, Quai du Commerce, 1080 Bruxelles&#8221;) revisits some of her preoccupations &#8212; home, exile, memory, identity, bodies, specifically the female body, on- and offscreen space &#8212; as well as her ailing mother. Tough, wrenching and essential viewing.</p>', 'event_name': '‘No Home Movie’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/no-home-movie-31095.html', 'event_id': 31095, 'long_running_show': False, 'critic_name': 'Manohla Dargis', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34493, 'previews_and_openings': False}",OK
429,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-04-05T07:49:15.95Z', 'recurring_start_date': '2016-03-16T04:00:00.75Z', 'date_time_description': 'ongoing', 'long_running_show': False, 'cross_street': 'between Ninth and Tenth Avenues', 'venue_detail_url': 'http://nytimes.com/events/venues/westside-theater-upstairs-433.html', 'event_detail_url': 'http://nytimes.com/events/theater/off-broadway/cagney-30808.html', 'event_id': 30808, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 34149, 'category': 'Theater', 'subcategory': 'Off Broadway', 'geocode_longitude': '-73.992617', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>When the hero of Robert Creighton, Christopher McGovern and Peter Colley&#8217;s Hollywood musical shows his stuff as a tap dancer, you may want to buy war bonds. Otherwise, this show has a pleasantly cartoonish revue vibe (2:20).</p>', 'event_name': '‘Cagney’ ', 'neighborhood': 'Clinton', 'telephone': '212-239-6200', 'postal_code': '10036', 'venue_website': 'cagneythemusical.com', 'critic_name': 'Anita Gates', 'recur_days': ['tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'free': False, 'street_address': '407 West 43rd Street', 'venue_name': 'Westside Theater Upstairs', 'geocode_latitude': '40.7594'}",OK
430,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-30T14:47:36.89Z', 'recurring_start_date': '2016-03-30T04:00:00.89Z', 'web_description': '<p>(No rating, 1:18) This affectionate documentary goes behind scenes of the Jersey City radio station (91.1 FM in the New York City area, and 90.1 in the Hudson Valley), which remains listener-supported at a time when corporate or umbrella funding is the norm. Professionally comfortable with improvising, the D.J.s make for affable company.</p>', 'event_name': '‘Sex and Broadcasting – A Film About WFMU’ ', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/sex-and-broadcasting-a-film-about-wfmu-31026.html', 'event_id': 31026, 'long_running_show': False, 'critic_name': 'Ben Kenigsberg', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34402, 'previews_and_openings': False}",OK
431,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-30T14:25:48.89Z', 'recurring_start_date': '2016-03-30T04:00:00.89Z', 'web_description': '<p>(No rating, 1:37, in Turkish) This stylish, shape-shifting horror film from Turkey morphs from a sinuous psychological thriller into a buffet for gore enthusiasts, without ever totally losing its elegance &#8212; unless your definition of that word could never encompass a graphic disembowelment or an unexpected stabbing of an eye.</p>', 'event_name': '‘Baskin’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/baskin-31025.html', 'event_id': 31025, 'long_running_show': False, 'critic_name': 'Ben Kenigsberg', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34401, 'previews_and_openings': False}",OK
432,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-30T08:39:57.89Z', 'recurring_start_date': '2016-03-16T04:00:00.75Z', 'web_description': '<p>(PG-13, 1:46) Sneakily tweaking our fears of terrorism, Dan Trachtenberg&#8217;s tale of a captive girl (Mary Elizabeth Winstead), her dour jailer (John Goodman) and whatever is lurking outside their shelter is a master class on narrative pacing and carefully managed jolts.</p>', 'event_name': '‘10 Cloverfield Lane’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/10-cloverfield-lane-30858.html', 'event_id': 30858, 'long_running_show': False, 'critic_name': 'Jeannette Catsoulis', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34210, 'previews_and_openings': False}",OK
